.\assets\meta\56.json, 13.951210826210826
.\assets\meta\124.json, 13.951373733982429
.\assets\meta\179.json, 13.95959913401774
.\assets\meta\167.json, 13.996087565460966
.\assets\meta\226.json, 14.015011689430295
.\assets\meta\162.json, 14.060939060939063
.\assets\meta\98.json, 14.193074367492972
.\assets\meta\69.json, 14.370366064739468
.\assets\meta\165.json, 14.440993788819876
.\assets\meta\102.json, 14.50268141444612
.\assets\meta\63.json, 14.52991452991453
.\assets\meta\120.json, 14.555902055902056
.\assets\meta\94.json, 14.600615887380593
.\assets\meta\76.json, 14.611314611314612
.\assets\meta\73.json, 14.893834051442749
.\assets\meta\202.json, 14.949246606855302
.\assets\meta\131.json, 15.00339937839938
.\assets\meta\20.json, 15.135534684953289
.\assets\meta\91.json, 15.135877635877637
.\assets\meta\148.json, 15.180591467356173
.\assets\meta\77.json, 15.323525106133804
.\assets\meta\206.json, 15.383454106280194
.\assets\meta\70.json, 15.445304639678042
.\assets\meta\105.json, 15.455660412687713
.\assets\meta\83.json, 15.476190476190474
.\assets\meta\123.json, 15.500717195090596
.\assets\meta\55.json, 15.527950310559007
.\assets\meta\161.json, 15.536175710594316
.\assets\meta\72.json, 15.55377492877493
.\assets\meta\60.json, 15.554869966634673
.\assets\meta\250.json, 15.663503163503165
.\assets\meta\139.json, 15.795638470057074
.\assets\meta\85.json, 15.881642512077295
.\assets\meta\192.json, 15.934924694515487
.\assets\meta\180.json, 16.001435159043854
.\assets\meta\18.json, 16.078337953337954
.\assets\meta\154.json, 16.105245517010225
.\assets\meta\132.json, 16.132478632478634
.\assets\meta\65.json, 16.133570465597767
.\assets\meta\109.json, 16.13375050875051
.\assets\meta\150.json, 16.142138816557424
.\assets\meta\130.json, 16.39846368107238
.\assets\meta\27.json, 16.41865079365079
.\assets\meta\100.json, 16.443177512550914
.\assets\meta\99.json, 16.470410628019323
.\assets\meta\168.json, 16.47897897897898
.\assets\meta\164.json, 16.507848964876267
.\assets\meta\184.json, 16.50802900802901
.\assets\meta\188.json, 16.52369281045752
.\assets\meta\248.json, 16.552905747279148
.\assets\meta\117.json, 16.60596348096348
.\assets\meta\93.json, 16.629808541573247
.\assets\meta\110.json, 16.64016431458292
.\assets\meta\182.json, 16.685221096985803
.\assets\meta\223.json, 16.71245421245421
.\assets\meta\107.json, 16.738098787517394
.\assets\meta\176.json, 16.783155569920275
.\assets\meta\44.json, 16.970121381886088
.\assets\meta\82.json, 17.02188121625462
.\assets\meta\57.json, 17.0661464139725
.\assets\meta\140.json, 17.157434069198775
.\assets\meta\198.json, 17.185939060939063
.\assets\meta\203.json, 17.318074367492972
.\assets\meta\122.json, 17.45065223326093
.\assets\meta\113.json, 17.495366064739468
.\assets\meta\235.json, 17.58278753981484
.\assets\meta\196.json, 17.62768141444612
.\assets\meta\103.json, 17.654914529914528
.\assets\meta\81.json, 17.680902055902056
.\assets\meta\118.json, 17.692352866771472
.\assets\meta\193.json, 17.718715393133998
.\assets\meta\95.json, 17.923280423280424
.\assets\meta\129.json, 18.064182194616976
.\assets\meta\159.json, 18.072407594652287
.\assets\meta\86.json, 18.206385118149825
.\assets\meta\183.json, 18.23237264413735
.\assets\meta\194.json, 18.287785199549905
.\assets\meta\222.json, 18.315018315018314
.\assets\meta\232.json, 18.448525106133804
.\assets\meta\170.json, 18.529040404040405
.\assets\meta\243.json, 18.570304639678042
.\assets\meta\134.json, 18.580660412687713
.\assets\meta\207.json, 18.601190476190474
.\assets\meta\177.json, 18.625717195090594
.\assets\meta\133.json, 18.668710516536606
.\assets\meta\231.json, 18.679869966634673
.\assets\meta\15.json, 18.975468975468974
.\assets\meta\225.json, 18.999995694369098
.\assets\meta\234.json, 19.006642512077295
.\assets\meta\22.json, 19.107604282022887
.\assets\meta\68.json, 19.152661064425768
.\assets\meta\240.json, 19.159364116391416
.\assets\meta\156.json, 19.185531685531686
.\assets\meta\181.json, 19.230245517010225
.\assets\meta\230.json, 19.248686096512184
.\assets\meta\145.json, 19.257478632478634
.\assets\meta\175.json, 19.294916969335578
.\assets\meta\200.json, 19.33997375173846
.\assets\meta\101.json, 19.55811310031259
.\assets\meta\137.json, 19.76516431458292
.\assets\meta\112.json, 19.765507265507267
.\assets\meta\53.json, 19.808949220713927
.\assets\meta\158.json, 20.05040755040755
.\assets\meta\90.json, 20.095121381886088
.\assets\meta\205.json, 20.14688121625462
.\assets\meta\173.json, 20.1911464139725
.\assets\meta\186.json, 20.21173271173271
.\assets\meta\174.json, 20.369855544274152
.\assets\meta\239.json, 20.511272141706925
.\assets\meta\23.json, 20.61965811965812
.\assets\meta\241.json, 20.70778753981484
.\assets\meta\160.json, 20.742617002207794
.\assets\meta\236.json, 20.81769581769582
.\assets\meta\215.json, 21.158008658008658
.\assets\meta\189.json, 21.23559311059311
.\assets\meta\96.json, 21.259438171202877
.\assets\meta\6.json, 21.286671286671286
.\assets\meta\157.json, 21.599751011515718
.\assets\meta\78.json, 21.626984126984127
.\assets\meta\221.json, 21.695596000449388
.\assets\meta\216.json, 21.793710516536606
.\assets\meta\247.json, 22.100468975468974
.\assets\meta\246.json, 22.21241716944447
.\assets\meta\108.json, 22.232604282022887
.\assets\meta\217.json, 22.284364116391416
.\assets\meta\227.json, 22.3294208987943
.\assets\meta\214.json, 22.345181104771896
.\assets\meta\142.json, 22.638399268834053
.\assets\meta\61.json, 22.65193956370427
.\assets\meta\199.json, 22.703699398072803
.\assets\meta\75.json, 22.802197802197803
.\assets\meta\218.json, 22.880099902344593
.\assets\meta\244.json, 23.22716738477608
.\assets\meta\141.json, 23.605098605098608
.\assets\meta\79.json, 23.74465811965812
.\assets\meta\237.json, 23.82290317072926
.\assets\meta\153.json, 23.867617002207794
.\assets\meta\211.json, 24.163216011042095
.\assets\meta\115.json, 24.296128707893413
.\assets\meta\50.json, 25.24928774928775
.\assets\meta\219.json, 26.301476301476303
.\assets\meta\111.json, 26.38888888888889
.\assets\meta\242.json, 26.433611608030212
.\assets\meta\138.json, 26.478668390433096
.\assets\meta\233.json, 27.2815691933339
.\assets\meta\146.json, 27.376414876414877
.\assets\meta\204.json, 27.431827431827433
.\assets\meta\238.json, 28.952991452991455
.\assets\meta\37.json, 30.01207729468599
.\assets\meta\155.json, 31.06324123765984
.\assets\meta\88.json, 31.196581196581196
.\assets\meta\187.json, 32.19461697722567
.\assets\meta\185.json, 32.7991452991453
.\assets\meta\213.json, 33.137077294685994
.\assets\meta\210.json, 33.379120879120876
.\assets\meta\163.json, 36.768834051442745
.\assets\meta\166.json, 37.1031746031746
.\assets\meta\191.json, 38.29365079365079
.\assets\meta\169.json, 40.22817460317461
.\assets\meta\127.json, 40.7263630089717
.\assets\meta\62.json, 41.910866910866915
.\assets\meta\97.json, 43.51343101343102
.\assets\meta\224.json, 45.61965811965812
.\assets\meta\178.json, 46.58537327974668
.\assets\meta\229.json, 46.63843101343102
.\assets\meta\190.json, 51.388888888888886
.\assets\meta\106.json, 55.01207729468599
.\assets\meta\220.json, 55.06535947712418
.\assets\meta\201.json, 58.137077294685994
.\assets\meta\121.json, 59.64170692431562
.\assets\meta\84.json, 63.888888888888886
.\assets\meta\249.json, 67.01388888888889
.\assets\meta\135.json, 69.70284237726098
.\assets\meta\208.json, 69.74789915966386
